4	829	5
4	830	4
4	831	4
4	832	5
4	833	5
4	834	5
4	835	5
4	836	5
4	837	5
4	838	5
4	839	5
4	840	5
4	841	4
4	842	4
4	843	5
4	844	5
4	845	5
4	846	1
4	847	4
4	848	5
4	849	5
4	850	3
4	851	5
4	852	4
4	853	5
4	854	5
4	855	5
4	856	5
4	857	5
4	858	4
4	859	5
4	860	5
4	861	3
4	862	5
4	863	5
4	864	5
4	865	5
4	866	4
4	867	5
4	574	5
4	868	5
4	869	5
4	870	4
4	871	5
4	872	4
4	873	4
4	874	5
4	875	4
4	876	4
4	877	4
4	878	3
4	879	5
4	880	5
4	881	5
4	669	5
4	882	5
4	883	5
4	884	3
4	885	5
4	886	4
4	887	5
4	888	5
4	889	4
4	890	5
4	891	5
4	892	5
4	893	5
4	894	2
4	895	4
4	896	2
4	897	4
4	898	5
4	899	5
4	900	5
4	901	1
4	902	5
4	903	5
4	904	5
4	905	1
4	906	5
4	907	5
4	908	5
4	909	2
4	910	5
4	911	5
4	912	5
4	913	4
4	914	5
4	514	5
4	915	5
4	916	2
4	917	5
4	918	5
4	919	4
4	920	1
4	619	5
4	921	2
4	922	4
4	923	4
4	924	4
4	925	1
4	926	5
4	927	5
4	491	5
4	928	5
4	929	4
4	930	5
4	931	5
4	932	5
4	933	3
4	934	5
4	935	5
4	729	5
4	936	3
4	937	5
4	938	4
4	939	5
4	940	4
4	941	5
4	942	5
4	943	3
4	944	5
4	945	5
4	946	4
4	947	5
4	948	5
4	949	5
4	950	5
4	951	4
4	952	3
4	953	4
4	954	4
4	955	4
4	890	5
4	956	2
5	957	4
5	958	5
5	959	5
5	61	5
5	623	5
5	960	3
5	645	4
5	491	3
5	961	3
5	122	5
5	962	4
5	963	4
5	763	3
5	964	5
5	965	4
5	966	5
5	967	3
5	968	5
5	969	4
5	970	4
5	971	4
5	972	4
5	973	5
6	974	5
6	975	5
6	362	4
6	976	4
6	977	5
6	978	4
6	979	5
6	980	5
6	981	5
6	982	4
6	983	5
6	984	2
6	985	4
6	986	5
6	987	5
6	275	3
6	988	5
6	989	5
6	990	5
6	991	5
6	992	5
6	993	2
6	994	5
6	995	2
6	996	4
6	997	5
6	998	4
6	999	4
6	1000	4
6	1001	5
6	1002	4
6	1003	5
6	1004	5
6	1005	5
6	1006	5
6	1007	4
6	1008	4
6	1009	4
6	1010	5
6	1011	5
6	1012	5
6	1013	5
6	1014	4
6	1015	5
6	1016	4
6	1017	2
6	1018	5
6	1019	5
6	1020	5
6	450	5
6	1021	5
6	1022	5
6	1023	5
6	1024	5
6	1025	4
6	610	5
6	1026	5
6	1027	5
6	579	5
6	1028	5
6	1029	5
6	1030	5
6	1031	5
6	1032	1
6	1033	3
6	1034	5
6	1035	5
6	1036	5
6	1037	5
6	1038	4
6	1039	5
6	1040	4
6	1041	5
6	1042	1
6	1043	5
6	1044	5
6	1045	5
6	1046	5
6	1047	5
6	1048	5
6	1049	4
6	1050	4
6	1051	5
6	1052	4
6	1053	4
6	1054	4
7	1055	5
7	1056	3
7	1057	4
7	1058	4
7	731	5
7	1059	5
7	1060	5
7	1061	5
7	1062	5
7	37	5
7	1063	5
7	1064	5
7	1065	5
7	1066	1
7	277	1
7	1067	5
7	1068	5
7	448	2
7	1069	4
7	1070	5
7	1071	5
7	1072	5
7	1073	5
7	1074	5
7	1075	3
7	1076	1
7	1077	5
7	1078	4
7	1079	5
7	1080	5
7	188	3
7	1081	4
7	1082	5
7	1083	3
7	1084	5
7	1085	5
7	1086	4
7	1087	4
7	1088	4
7	1089	5
7	1090	5
7	1091	5
7	1092	5
7	1093	4
7	1094	5
7	1095	4
7	1096	5
7	203	2
7	1097	5
7	1098	5
7	1099	3
7	1100	4
7	1101	5
7	1102	5
7	1103	3
7	1104	5
7	345	5
7	1105	5
7	1106	5
7	1107	2
7	1108	3
7	1109	5
7	1110	5
7	1111	3
7	1112	5
7	1113	3
7	1114	3
7	1115	5
7	1116	5
7	1117	5
7	1118	4
7	340	4
7	1119	4
7	1120	4
7	1121	5
7	1122	3
7	1123	4
7	565	5
7	1124	4
7	1125	5
7	1126	5
8	1127	3
8	1128	4
8	1129	4
8	1130	5
8	1131	5
8	1132	5
8	1133	5
8	1134	5
8	1135	4
8	502	1
8	1136	4
8	1137	5
8	1138	5
8	1139	3
8	1140	4
8	1141	3
8	1142	5
8	1143	5
8	1144	4
8	1145	5
8	1146	3
8	1147	4
8	1148	4
8	1149	4
8	1150	4
8	1151	5
8	1152	4
8	1153	4
8	1154	5
8	1155	4
8	1156	3
8	1157	3
8	1158	4
8	1159	5
8	1160	4
8	1161	5
8	1162	5
8	1163	4
8	1164	5
8	1165	5
8	1166	3
8	1167	3
8	1168	5
8	1169	5
8	1170	5
8	1171	5
8	1172	4
8	1173	4
8	1174	4
8	1175	4
8	1176	4
8	1177	4
8	1178	5
8	1179	3
8	1180	5
8	1181	5
8	1182	4
8	1183	5
8	1184	5
8	1185	5
8	1186	5
8	1187	5
8	1188	4
8	1189	5
8	1190	5
8	1191	4
8	1192	3
8	1193	5
8	1194	4
8	1195	3
8	1196	3
8	1197	4
8	1198	4
8	1199	4
8	1200	5
8	1201	4
8	1202	4
8	1203	5
8	1204	4
8	1205	4
8	1206	5
8	1207	5
8	1208	5
8	1209	5
8	1210	4
8	1211	4
8	1212	4
8	1213	5
8	1214	5
8	1215	4
8	1216	2
8	1217	5
8	1218	5
8	1219	5
8	1220	5
8	1221	5
8	1222	5
8	1223	5
8	1224	5
8	1225	4
8	1226	5
8	1227	5
8	1228	5
8	1229	2
8	1230	4
8	1231	4
8	1232	3
8	1233	3
8	1234	5
8	1235	5
8	1236	4
8	1237	5
8	1238	5
8	1239	5
8	1240	5
8	1241	3
8	1242	5
8	1243	2
8	1244	4
8	1245	3
8	1246	5
8	1247	4
8	1248	5
8	1249	4
8	1250	3
8	1251	4
8	1252	3
9	1253	5
9	1254	5
9	1255	5
9	341	4
9	1256	5
9	1257	5
9	1258	4
9	1259	5
9	1260	5
9	1261	5
9	1262	4
9	1263	1
9	1264	5
9	1265	4
9	1266	4
9	1267	5
9	1268	4
9	1269	3
9	1270	5
9	1271	5
9	1272	5
9	1273	4
9	1274	5
9	1275	4
9	1276	5
9	1277	3
9	1278	5
9	1279	5
9	1280	5
9	1281	5
9	1282	5
9	1283	5
9	1284	5
9	1285	5
9	1286	4
9	1287	5
9	1288	5
9	1289	2
9	1290	5
9	1291	5
9	1292	4
9	1293	3
9	1294	4
9	1295	5
9	1296	5
9	1297	5
9	1298	5
9	1299	1
9	1300	5
9	1301	5
9	1302	4
9	1303	5
9	1304	5
9	1305	5
9	1306	5
9	1307	5
9	1308	5
9	1309	4
9	1310	4
9	1311	5
9	1312	5
9	1313	4
9	1314	5
9	1315	5
9	1316	5
9	1317	4
9	1318	5
9	1319	5
9	1320	2
9	1321	4
9	1322	3
9	1323	2
9	1324	4
9	1325	4
9	1326	4
9	1327	5
9	1328	5
9	1329	5
9	1330	4
9	1331	3
9	1332	5
9	1333	5
9	1334	4
9	1335	5
9	1336	5
9	1337	3
9	1338	4
9	1339	5
9	610	4
9	1340	4
9	1341	5
9	1342	5
9	1343	5
9	1344	5
9	1345	4
9	1346	5
9	1347	4
9	1348	5
9	1349	2
9	1350	3
9	805	1
9	1351	5
9	1352	5
9	1353	2
9	1354	5
9	1355	5
9	1356	5
9	1357	4
9	1358	5
9	1359	2
9	1360	3
9	1361	5
9	1362	5
9	1363	4
9	1364	4
9	1365	5
9	1366	2
9	1367	5
9	1368	5
9	1369	4
9	1370	4
9	1371	4
9	1372	5
9	1373	5
9	1374	4
9	1375	4
9	1376	5
9	1377	2
9	1378	5
9	447	5
9	1379	5
9	1380	3
9	1381	1
9	1382	2
9	1383	3
9	1384	2
9	1385	4
9	916	5
9	1386	5
9	1387	3
9	1388	4
9	1389	5
9	1390	5
9	1391	4
9	1392	5
9	1393	5
9	1394	5
9	1395	5
9	1396	4
9	1397	4
9	1398	3
9	1399	5
9	1400	5
9	1401	5
9	1402	5
9	1403	5
9	1404	5
9	1405	4
9	1406	5
9	1407	5
9	1408	1
9	1409	4
9	1410	5
9	1007	3
9	1411	4
9	1412	4
9	1413	5
9	1414	5
9	1415	1
9	1416	5
9	1417	3
9	1418	5
9	1419	5
9	1420	5
9	1421	4
9	452	2
9	1422	5
9	1423	4
9	1424	5
9	1425	2
9	1426	5
9	1427	5
9	1428	4
9	1429	4
9	1430	5
9	1431	5
9	1432	5
9	1433	3
9	1434	5
9	1435	5
9	577	1
9	1436	5
9	1437	3
9	1438	5
9	1439	3
9	1440	5
9	1441	4
9	1442	5
9	1443	2
9	1444	5
9	1445	5
9	1446	3
9	1447	4
9	1448	5
9	1449	3
9	1450	4
9	1451	5
9	1452	5
9	1453	2
9	1454	4
9	1455	3
9	1456	5
9	1457	5
9	1458	5
9	1459	5
9	1460	2
9	1461	5
9	1462	5
9	1463	4
9	1464	5
9	1465	2
9	1466	5
9	1467	5
9	1468	5
9	1469	5
9	1470	5
9	1471	5
9	1472	4
9	1473	5
9	1474	5
9	1475	5
9	1476	5
9	1477	5
9	1478	5
9	1479	4
9	1480	1
9	1481	4
9	1482	4
9	1483	3
9	1484	4
9	1485	3
9	1486	1
9	1487	5
9	1488	3
9	1489	5
9	1490	5
9	1491	5
9	1492	3
9	1493	5
9	1494	5
9	1495	5
9	1496	5
9	1497	4
9	1498	5
9	1499	5
9	1500	4
9	1501	5
9	1502	4
9	1503	4
9	1504	5
9	1505	5
9	1506	5
9	1507	5
9	1508	4
9	1509	5
9	1510	5
9	1511	5
9	1512	5
9	1513	2
9	1514	3
9	1515	5
9	1516	5
9	1517	5
9	1518	5
9	1519	4
9	1520	4
9	1521	5
9	1522	5
9	1523	4
9	1524	4
9	1525	3
9	1526	4
9	1527	4
9	1528	5
9	1529	3
9	1530	3
9	1531	5
9	1532	5
9	1533	5
9	1534	5
9	1535	3
9	1536	4
9	1537	3
9	1538	5
9	1539	5
9	1540	4
9	1541	4
9	1542	5
9	1543	5
9	1544	5
9	1545	4
9	1546	4
9	1547	5
9	1548	5
9	1549	5
9	1550	5
9	1551	5
9	1552	4
9	1553	5
9	1554	5
9	1555	5
9	1556	5
9	1557	4
9	1558	5
9	1559	4
9	1560	5
9	1561	4
9	1562	5
9	1563	5
9	1564	4
9	1565	4
9	1566	4
9	1567	5
9	1568	2
9	1569	4
9	1570	5
9	1571	5
9	1572	4
9	1573	5
9	1574	4
9	1575	4
9	1576	5
9	1577	2
9	1578	2
9	1579	2
9	903	3
9	1580	5
9	1581	3
9	1582	4
9	1583	1
9	1584	5
9	1585	5
9	1586	5
9	1587	4
9	1588	3
9	1589	5
9	1590	5
9	1591	5
9	1592	3
9	1593	4
9	1594	4
9	1595	5
9	1596	5
9	1597	1
9	1598	3
9	1599	5
9	1600	3
9	1601	4
9	1602	5
9	1603	5
9	1604	4
9	1605	4
9	1606	5
9	1607	5
9	1608	3
9	1609	5
9	1610	4
9	491	3
9	1611	5
9	1612	2
9	1613	3
9	1614	2
9	1615	5
9	1616	5
9	1617	5
10	1618	5
10	1619	5
10	1620	4
10	1621	4
10	1622	4
10	1623	4
10	1624	5
10	1625	4
10	1626	5
10	1627	5
10	1628	4
10	998	4
10	1629	5
10	1630	4
10	1631	5
10	1632	3
10	1633	4
10	1634	5
10	1635	5
10	1636	4
10	1637	4
10	1638	5
10	1639	4
10	1640	3
10	1641	5
10	1642	1
10	1643	5
10	1644	4
10	1645	5
10	1646	5
10	1647	5
10	1648	5
10	1649	2
10	1650	5
10	1651	3
10	1652	5
10	1653	5
10	1654	5
10	1655	4
10	1656	5
10	1025	4
10	1657	5
10	1366	5
10	1658	5
10	1659	5
10	1660	3
10	1661	2
10	1662	5
10	1663	3
10	1664	5
10	1665	5
10	1666	1
10	1667	5
10	348	5
10	1668	5
10	1669	5
10	492	1
10	1670	5
10	1671	4
10	1672	4
10	1673	5
10	1674	5
10	1675	2
10	1676	5
10	1677	5
10	1678	5
10	1679	5
10	1680	5
10	1681	5
10	1682	5
10	1683	5
10	1684	5
10	1685	5
10	1686	5
10	1687	4
10	1688	3
10	1689	5
10	1690	5
10	1691	5
10	1692	4
10	1693	4
10	1694	5
10	290	4
10	1695	5
10	1696	5
10	1697	5
10	1698	4
10	1699	4
10	1700	5
10	1701	5
10	1702	5
10	1703	5
10	1704	4
10	1705	5
10	1706	5
10	1707	5
10	1708	5
10	1709	4
10	1710	5
10	1711	5
10	1712	5
10	1713	5
10	1714	4
10	1715	5
10	1716	5
10	1717	5
10	1718	1
10	1719	5
10	1720	3
10	1721	5
10	1722	5
10	1723	4
10	1724	5
10	1725	4
10	1726	3
10	1727	5
10	1728	5
10	1729	4
10	1730	5
10	1731	5
10	1732	5
10	1733	4
10	1734	5
10	1735	3
10	1736	5
10	1737	5
10	1738	4
10	1739	5
10	1740	4
10	1741	4
10	1359	5
10	1742	5
10	1743	5
10	1744	4
10	1506	4
10	1745	5
10	1746	5
10	1747	5
10	1748	5
10	1749	5
10	1750	3
10	1751	5
10	345	3
10	1752	4
10	1753	2
10	1754	5
10	1755	5
10	1756	5
10	1757	4
10	403	3
10	1758	5
10	1759	5
10	1760	3
10	1761	5
10	1762	4
10	1763	5
10	1764	3
10	1002	5
10	1765	5
10	1766	4
10	1767	3
10	1768	4
10	346	5
10	1769	5
10	1770	4
10	1771	5
10	1772	5
10	1773	5
10	1774	5
10	1775	4
10	1776	4
10	1777	5
10	1778	5
10	1779	4
10	1780	4
10	1781	5
10	1782	4
10	1783	5
10	1784	5
10	1785	5
10	1786	5
10	1787	4
10	1788	4
10	1789	2
10	1790	4
10	1791	5
10	1792	4
10	1793	5
10	1794	4
10	1795	5
10	1796	4
10	1797	4
10	1798	3
10	1799	3
10	1800	5
10	1801	4
10	1802	4
10	1803	4
10	1804	5
10	1805	5
10	1806	5
10	1807	5
10	1808	4
10	1809	4
10	651	4
10	1810	5
10	1811	4
10	1812	5
10	1813	4
10	1814	4
10	1815	5
10	1816	5
10	1817	5
10	1818	3
10	1819	1
10	1820	5
10	1821	5
10	1822	5
10	1823	4
10	1824	4
10	1825	5
10	1826	4
10	1827	4
10	1828	5
10	1829	4
10	1830	5
10	1831	5
10	1832	5
10	1833	4
10	1834	5
10	1835	5
10	1836	4
10	1837	5
10	1838	5
10	1839	4
10	1840	5
10	1841	1
10	1842	4
10	1843	5
10	1844	5
10	1845	5
10	1846	5
10	1847	4
10	1848	5
10	1849	3
10	1850	5
10	1851	4
10	1852	5
10	1853	5
10	1854	5
10	1855	4
10	1856	4
10	1857	4
10	611	5
10	1858	5
10	1859	4
10	1860	4
10	1861	3
10	1862	4
10	1863	3
10	1864	5
10	1865	4
10	1866	5
10	1867	3
10	1868	4
10	1869	5
10	1870	4
10	1871	4
10	1872	5
10	1873	5
10	1874	5
10	1875	5
10	1876	5
10	1877	5
10	1878	4
10	1879	3
10	1880	5
10	1881	5
10	1882	5
10	1883	5
10	1884	5
10	1885	5
10	1886	4
10	1887	5
10	1888	5
10	1889	5
10	1890	5
10	1891	4
10	1892	4
10	1893	5
10	1894	4
10	1895	4
10	1896	5
10	1897	5
10	1898	5
10	1899	4
10	1900	4
10	1901	3
10	1902	4
10	1903	4
10	1904	5
10	1905	4
10	1906	3
10	1907	4
10	1908	5
10	1909	5
10	1910	5
10	1911	5
10	1912	4
10	1913	5
10	1914	5
10	1915	5
10	1916	4
10	1917	4
10	1918	5
10	1919	4
10	1920	3
10	1921	5
10	1922	5
10	1923	5
10	924	5
10	1924	5
10	1925	5
10	1926	5
10	1927	5
10	1928	5
10	1929	5
10	1930	5
10	1931	4
10	1932	4
10	1933	4
10	1934	5
10	1935	5
10	1936	4
10	1937	4
10	1938	4
10	1939	4
10	1940	5
10	1941	4
10	1942	5
10	1943	5
10	1944	5
10	1945	4
10	1946	5
10	1947	5
10	1948	5
10	1949	4
10	1950	4
10	1951	5
10	1952	4
10	1953	5
10	1954	5
10	1955	4
10	1004	5
10	1610	5
10	1956	4
10	1957	4
10	1958	5
10	1959	2
10	1960	5
10	1961	5
10	1962	5
10	1963	2
10	1964	3
10	118	5
10	1965	4
10	1966	5
10	1967	4
10	1968	5
10	1969	3
10	1970	5
10	1971	4
10	1972	4
10	1973	5
10	1974	4
10	1975	4
10	1976	4
10	1977	4
10	1978	4
10	1979	4
10	477	4
10	1980	5
10	1981	5
10	1982	4
10	1983	5
10	1984	4
10	1985	5
10	1986	5
10	1987	4
10	1443	4
10	1988	4
10	609	5
10	1989	5
10	1990	4
10	1991	5
10	1992	5
10	1993	5
10	1994	5
10	1995	3
10	1996	5
10	1997	5
10	1998	5
10	1999	4
10	2000	5
10	2001	3
10	2002	5
10	2003	5
10	2004	4
10	2005	4
10	637	5
10	2006	5
10	2007	5
10	2008	5
10	2009	4
10	2010	5
10	2011	5
10	2012	5
10	2013	3
10	2014	4
10	2015	4
10	2016	5
10	2017	4
10	2018	4
10	2019	4
10	2020	4
10	2021	5
10	2022	4
10	2023	1
10	2024	4
10	1066	5
10	2025	5
10	2026	5
10	2027	5
10	2028	4
10	2029	3
10	2030	5
10	2031	4
10	2032	4
10	2033	5
10	2034	5
10	2035	5
10	2036	5
10	2037	5
10	2038	5
10	2039	5
10	1215	4
10	1384	5
10	2040	5
10	2041	5
10	2042	5
10	2043	5
10	2044	4
10	2045	4
10	2046	4
10	2047	5
10	966	5
10	2048	4
10	2049	4
10	2050	4
10	2051	4
10	2052	4
10	2053	5
10	2054	5
10	2055	3
10	2056	5
10	2057	5
10	2058	4
10	634	4
10	2059	5
10	2060	5
10	2061	4
10	2062	4
10	456	5
10	2063	5
10	1520	4
10	2064	5
10	922	4
10	2065	4
10	2066	4
10	2067	5
10	2068	5
10	2069	5
10	1315	4
10	2070	4
10	2071	4
10	2072	4
10	2073	4
10	2074	4
10	2075	5
10	2076	5
10	2077	4
